school,program,occurrence,category,level,year,points,status
Johan Bojer videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,,open
Johan Bojer videregående skole,Elektro og datateknologi,0,EL,Vg1,2025,39.4,points
Johan Bojer videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,,open
Johan Bojer videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2025,,open
Johan Bojer videregående skole,Studiespesialisering,0,ST,Vg1,2025,,open
Johan Bojer videregående skole,Teknologi- og industrifag,0,TP,Vg1,2025,,open
Kyrksæterøra videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,,open
Kyrksæterøra videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,,open
Kyrksæterøra videregående skole,Studiespesialisering,0,ST,Vg1,2025,,open
Kyrksæterøra videregående skole,Teknologi- og industrifag,0,TP,Vg1,2025,,open
Levanger videregående skole,Elektro og datateknologi,0,EL,Vg1,2025,37.1,points
Levanger videregående skole,"Frisør, blomster, interiør og eksponeringsdesign",0,FD,Vg1,2025,,open
Levanger videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,,open
Levanger videregående skole,Informasjonsteknologi og medieproduksjon,0,IM,Vg1,2025,21.2,points
Levanger videregående skole,Medier og kommunikasjon,0,MK,Vg1,2025,37.5,points
Levanger videregående skole,Restaurant- og matfag,0,RM,Vg1,2025,,open
Levanger videregående skole,Studiespesialisering,0,ST,Vg1,2025,,open
Levanger videregående skole,Teknologi- og industrifag,0,TP,Vg1,2025,,open
Malvik videregående skole,Elektro og datateknologi,0,EL,Vg1,2025,25.0,points
Malvik videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,,open
Malvik videregående skole,Idrettsfag,0,ID,Vg1,2025,,open
Malvik videregående skole,Studiespesialisering,0,ST,Vg1,2025,,open
Melhus videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,28.7,points
Melhus videregående skole,Elektro og datateknologi,0,EL,Vg1,2025,42.6,points
Melhus videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,25.0,points
Melhus videregående skole,Idrettsfag,0,ID,Vg1,2025,38.7,points
Melhus videregående skole,Restaurant- og matfag,0,RM,Vg1,2025,,open
Melhus videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2025,32.9,points
Melhus videregående skole,Studiespesialisering,0,ST,Vg1,2025,,open
Meråker videregående skole,Idrettsfag,0,ID,Vg1,2025,,open
Meråker videregående skole,Studiespesialisering,0,ST,Vg1,2025,,open
Mære landbruksskole,Naturbruk,0,NA,Vg1,2025,,open
Olav Duun videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,,open
Olav Duun videregående skole,Elektro og datateknologi,0,EL,Vg1,2025,,open
Olav Duun videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,,open
Olav Duun videregående skole,Idrettsfag,0,ID,Vg1,2025,,open
Olav Duun videregående skole,"Musikk, dans og drama, dans",0,MD,Vg1,2025,,open
Olav Duun videregående skole,"Musikk, dans og drama, musikk",0,MD,Vg1,2025,,open
Olav Duun videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2025,,open
Olav Duun videregående skole,Studiespesialisering,0,ST,Vg1,2025,,open
Olav Duun videregående skole,Teknologi- og industrifag,0,TP,Vg1,2025,23.2,points
Ole Vig videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,23.8,points
Ole Vig videregående skole,Elektro og datateknologi,0,EL,Vg1,2025,34.7,points
Ole Vig videregående skole,"Frisør, blomster, interiør og eksponeringsdesign",0,FD,Vg1,2025,29.2,points
Ole Vig videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,28.5,points
Ole Vig videregående skole,Medier og kommunikasjon,0,MK,Vg1,2025,,open
Ole Vig videregående skole,"Musikk, dans og drama, dans",0,MD,Vg1,2025,,open
Ole Vig videregående skole,"Musikk, dans og drama, musikk",0,MD,Vg1,2025,,open
Ole Vig videregående skole,Restaurant- og matfag,0,RM,Vg1,2025,,open
Ole Vig videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2025,21.3,points
Ole Vig videregående skole,Studiespesialisering,0,ST,Vg1,2025,,open
Ole Vig videregående skole,Teknologi- og industrifag,0,TP,Vg1,2025,32.9,points
Oppdal videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,,open
Oppdal videregående skole,Elektro og datateknologi,0,EL,Vg1,2025,30.0,points
Oppdal videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,,open
Oppdal videregående skole,Idrettsfag,0,ID,Vg1,2025,,open
Oppdal videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2025,,open
Oppdal videregående skole,Studiespesialisering,0,ST,Vg1,2025,,open
Orkland videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,,open
Orkland videregående skole,Elektro og datateknologi,0,EL,Vg1,2025,,open
Orkland videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,,open
Orkland videregående skole,"Helse- og oppvekstfag, SK 3 år",0,HS,Vg1,2025,38.2,points
Orkland videregående skole,Idrettsfag,0,ID,Vg1,2025,34.0,points
Orkland videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2025,24.3,points
Orkland videregående skole,Studiespesialisering,0,ST,Vg1,2025,33.6,points
Orkland videregående skole,Teknologi- og industrifag,0,TP,Vg1,2025,23.7,points
Røros videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,,open
Røros videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,,open
Røros videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2025,,open
Røros videregående skole,Studiespesialisering,0,ST,Vg1,2025,,open
Røros videregående skole,Teknologi- og industrifag,0,TP,Vg1,2025,,open
Selbu videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,,open
Selbu videregående skole,Elektro og datateknologi,0,EL,Vg1,2025,,open
Selbu videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,,open
Selbu videregående skole,Studiespesialisering,0,ST,Vg1,2025,,open
Skjetlein videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,11.3,points
Skjetlein videregående skole,Naturbruk,0,NA,Vg1,2025,,open
Skjetlein videregående skole,Teknologi- og industrifag,0,TP,Vg1,2025,21.0,points
Steinkjer videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,18.8,points
Steinkjer videregående skole,Elektro og datateknologi,0,EL,Vg1,2025,40.0,points
Steinkjer videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,,open
Steinkjer videregående skole,Idrettsfag,0,ID,Vg1,2025,,open
Steinkjer videregående skole,"Kunst, design og arkitektur",0,KD,Vg1,2025,,open
Steinkjer videregående skole,Restaurant- og matfag,0,RM,Vg1,2025,,open
Steinkjer videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2025,,open
Steinkjer videregående skole,Studiespesialisering,0,ST,Vg1,2025,,open
Steinkjer videregående skole,Teknologi- og industrifag,0,TP,Vg1,2025,25.3,points
Strinda videregående skole,Elektro og datateknologi,0,EL,Vg1,2025,40.3,points
Strinda videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,,open
Strinda videregående skole,"Helse- og oppvekstfag, SK 3 år",0,HS,Vg1,2025,44.7,points
Strinda videregående skole,Idrettsfag,0,ID,Vg1,2025,41.9,points
Strinda videregående skole,Restaurant- og matfag,0,RM,Vg1,2025,,open
Strinda videregående skole,Studiespesialisering,0,ST,Vg1,2025,42.0,points
Thora Storm videregående skole,"Frisør, blomster, interiør og eksponeringsdesign",0,FD,Vg1,2025,33.6,points
Thora Storm videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,33.1,points
Thora Storm videregående skole,"Kunst, design og arkitektur",0,KD,Vg1,2025,41.9,points
Thora Storm videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2025,38.0,points
Thora Storm videregående skole,Studiespesialisering,0,ST,Vg1,2025,50.0,points
Thora Storm videregående skole,"Studiespesialisering, entreprenørskap",0,ST,Vg1,2025,54.1,points
Tiller videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,,open
Tiller videregående skole,Informasjonsteknologi og medieproduksjon,0,IM,Vg1,2025,31.3,points
Tiller videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2025,12.7,points
Tiller videregående skole,Studiespesialisering,0,ST,Vg1,2025,,open
Trondheim katedralskole,Medier og kommunikasjon,0,MK,Vg1,2025,40.0,points
Trondheim katedralskole,"Musikk, dans og drama, musikk",0,MD,Vg1,2025,30.0,points
Trondheim katedralskole,Studiespesialisering,0,ST,Vg1,2025,43.5,points
Verdal videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,,open
Verdal videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,,open
Verdal videregående skole,"Helse- og oppvekstfag, SK 3 år",0,HS,Vg1,2025,,open
Verdal videregående skole,Idrettsfag,0,ID,Vg1,2025,,open
Verdal videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2025,,open
Verdal videregående skole,Studiespesialisering,0,ST,Vg1,2025,,open
Verdal videregående skole,Teknologi- og industrifag,0,TP,Vg1,2025,,open
Ytre Namdal videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,,open
Ytre Namdal videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,,open
Ytre Namdal videregående skole,Naturbruk,0,NA,Vg1,2025,,open
Ytre Namdal videregående skole,Restaurant- og matfag,0,RM,Vg1,2025,,open
Ytre Namdal videregående skole,Studiespesialisering,0,ST,Vg1,2025,,open
Ytre Namdal videregående skole,Teknologi- og industrifag,0,TP,Vg1,2025,27.9,points
Åfjord videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,,open
Åfjord videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,,open
Åfjord videregående skole,Studiespesialisering,0,ST,Vg1,2025,,open
Åfjord videregående skole,Teknologi- og industrifag,0,TP,Vg1,2025,,open
Amalie Skram videregående skole,Informasjonsteknologi og medieproduksjon,0,IM,Vg1,2020,44.7,points
Amalie Skram videregående skole,Informasjonsteknologi og medieproduksjon,0,IM,Vg1,2021,43.3,points
Amalie Skram videregående skole,Informasjonsteknologi og medieproduksjon,0,IM,Vg1,2022,44.3,points
Amalie Skram videregående skole,Informasjonsteknologi og medieproduksjon,0,IM,Vg1,2023,45.6,points
Amalie Skram videregående skole,Informasjonsteknologi og medieproduksjon,0,IM,Vg1,2024,42.2,points
Amalie Skram videregående skole,Informasjonsteknologi og medieproduksjon,0,IM,Vg1,2025,43.1,points
Amalie Skram videregående skole,Informasjonsteknologi og medieproduksjon,0,IM,Vg1,2026,38.8,points
Amalie Skram videregående skole,Medier og kommunikasjon,0,MK,Vg1,2020,48.0,points
Amalie Skram videregående skole,Medier og kommunikasjon,0,MK,Vg1,2021,46.0,points
Amalie Skram videregående skole,Medier og kommunikasjon,0,MK,Vg1,2022,52.1,points
Amalie Skram videregående skole,Medier og kommunikasjon,0,MK,Vg1,2023,49.4,points
Amalie Skram videregående skole,Medier og kommunikasjon,0,MK,Vg1,2024,45.3,points
Amalie Skram videregående skole,Medier og kommunikasjon,0,MK,Vg1,2025,45.9,points
Amalie Skram videregående skole,Medier og kommunikasjon,0,MK,Vg1,2026,46.1,points
Amalie Skram videregående skole,"Sal, service og reiseliv",0,SR,Vg1,2020,36.7,points
Amalie Skram videregående skole,"Sal, service og reiseliv",0,SR,Vg1,2023,40.0,points
Amalie Skram videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2021,38.3,points
Amalie Skram videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2022,42.9,points
Amalie Skram videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2024,42.5,points
Amalie Skram videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2025,43.1,points
Amalie Skram videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2026,42.2,points
Amalie Skram videregående skole,Studiespesialisering,0,ST,Vg1,2017,48.8,points
Amalie Skram videregående skole,Studiespesialisering,0,ST,Vg1,2018,49.4,points
Amalie Skram videregående skole,Studiespesialisering,0,ST,Vg1,2019,48.3,points
Amalie Skram videregående skole,Studiespesialisering,0,ST,Vg1,2020,50.7,points
Amalie Skram videregående skole,Studiespesialisering,0,ST,Vg1,2021,47.3,points
Amalie Skram videregående skole,Studiespesialisering,0,ST,Vg1,2022,51.4,points
Amalie Skram videregående skole,Studiespesialisering,0,ST,Vg1,2023,51.3,points
Amalie Skram videregående skole,Studiespesialisering,0,ST,Vg1,2024,52.2,points
Amalie Skram videregående skole,Studiespesialisering,0,ST,Vg1,2025,51.9,points
Amalie Skram videregående skole,Studiespesialisering,0,ST,Vg1,2026,50.6,points
Amalie Skram videregående skole,Informasjonsteknologi,0,IM,Vg2,2021,47.5,points
Amalie Skram videregående skole,Informasjonsteknologi,0,IM,Vg2,2022,42.5,points
Amalie Skram videregående skole,Informasjonsteknologi,0,IM,Vg2,2023,40.0,points
Amalie Skram videregående skole,Informasjonsteknologi,0,IM,Vg2,2024,33.8,points
Amalie Skram videregående skole,Informasjonsteknologi,0,IM,Vg2,2025,42.2,points
Amalie Skram videregående skole,Informasjonsteknologi,0,IM,Vg2,2026,41.3,points
Amalie Skram videregående skole,Medieproduksjon,0,IM,Vg2,2021,33.8,points
Amalie Skram videregående skole,Medieproduksjon,0,IM,Vg2,2022,36.3,points
Amalie Skram videregående skole,Medieproduksjon,0,IM,Vg2,2023,45.0,points
Amalie Skram videregående skole,Medieproduksjon,0,IM,Vg2,2024,51.1,points
Amalie Skram videregående skole,Medieproduksjon,0,IM,Vg2,2025,46.3,points
Amalie Skram videregående skole,Medieproduksjon,0,IM,Vg2,2026,45.0,points
Amalie Skram videregående skole,Salg og reiseliv,0,SR,Vg2,2021,33.8,points
Amalie Skram videregående skole,Salg og reiseliv,0,SR,Vg2,2022,41.3,points
Amalie Skram videregående skole,Salg og reiseliv,0,SR,Vg2,2023,38.9,points
Amalie Skram videregående skole,Salg og reiseliv,0,SR,Vg2,2024,45.0,points
Amalie Skram videregående skole,Salg og reiseliv,0,SR,Vg2,2025,47.5,points
Amalie Skram videregående skole,"Salg, service og reiseliv",1,SR,Vg2,2026,43.8,points
Amalie Skram videregående skole,"Service, sikkerhet og admin",0,SR,Vg2,2022,25.0,points
Amalie Skram videregående skole,"Service, sikkerhet og admin",0,SR,Vg2,2023,,open
Amalie Skram videregående skole,"Service, sikkerhet og admin",0,SR,Vg2,2024,23.8,points
Amalie Skram videregående skole,"Service, sikkerhet og admin",0,SR,Vg2,2025,43.3,points
Amalie Skram videregående skole,"Service, sikkerhet og administrasjon",0,SR,Vg2,2021,32.5,points
Amalie Skram videregående skole,Påbygg. gen. studiekompetanse,0,PB,Vg3,2022,48.3,points
Amalie Skram videregående skole,Påbygg. gen. studiekompetanse,0,PB,Vg3,2023,47.5,points
Amalie Skram videregående skole,Påbygg. gen. studiekompetanse,0,PB,Vg3,2024,52.5,points
Amalie Skram videregående skole,Påbygg. gen. studiekompetanse,0,PB,Vg3,2025,53.8,points
Amalie Skram videregående skole,Påbygg. gen. studiekompetanse,0,PB,Vg3,2026,52.5,points
Amalie Skram videregående skole,Påbygging til generell studiekompetanse,0,PB,Vg3,2021,50.0,points
Arna vidaregåande skule,Bygg- og anleggsteknikk,0,BA,Vg1,2020,34.3,points
Arna vidaregåande skule,Bygg- og anleggsteknikk,0,BA,Vg1,2021,26.3,points
Arna vidaregåande skule,Bygg- og anleggsteknikk,0,BA,Vg1,2022,22.3,points
Arna vidaregåande skule,Bygg- og anleggsteknikk,0,BA,Vg1,2023,,open
Arna vidaregåande skule,Bygg- og anleggsteknikk,0,BA,Vg1,2024,26.0,points
Arna vidaregåande skule,Bygg- og anleggsteknikk,0,BA,Vg1,2025,0.0,points
Arna vidaregåande skule,Bygg- og anleggsteknikk,0,BA,Vg1,2026,,open
Arna vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2020,17.3,points
Arna vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2021,32.5,points
Arna vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2022,21.2,points
Arna vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2023,,open
Arna vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2024,,open
Arna vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2025,,open
Arna vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2026,,open
Arna vidaregåande skule,Informasjonsteknologi og medieproduksjon,0,IM,Vg1,2023,30.7,points
Arna vidaregåande skule,Informasjonsteknologi og medieproduksjon,0,IM,Vg1,2024,0.0,points
Arna vidaregåande skule,Informasjonsteknologi og medieproduksjon,0,IM,Vg1,2025,28.0,points
Arna vidaregåande skule,Informasjonsteknologi og medieproduksjon,0,IM,Vg1,2026,42.4,points
Arna vidaregåande skule,Medier og kommunikasjon,0,MK,Vg1,2020,36.7,points
Arna vidaregåande skule,Medier og kommunikasjon,0,MK,Vg1,2021,27.5,points
Arna vidaregåande skule,Medier og kommunikasjon,0,MK,Vg1,2022,35.0,points
Arna vidaregåande skule,Medier og kommunikasjon,0,MK,Vg1,2023,,open
Arna vidaregåande skule,Medier og kommunikasjon,0,MK,Vg1,2024,25.6,points
Arna vidaregåande skule,Studiespesialisering,0,ST,Vg1,2017,44.5,points
Arna vidaregåande skule,Studiespesialisering,0,ST,Vg1,2018,41.2,points
Arna vidaregåande skule,Studiespesialisering,0,ST,Vg1,2019,41.5,points
Arna vidaregåande skule,Studiespesialisering,0,ST,Vg1,2020,46.7,points
Arna vidaregåande skule,Studiespesialisering,0,ST,Vg1,2021,40.7,points
Arna vidaregåande skule,Studiespesialisering,0,ST,Vg1,2022,42.7,points
Arna vidaregåande skule,Studiespesialisering,0,ST,Vg1,2023,,open
Arna vidaregåande skule,Studiespesialisering,0,ST,Vg1,2024,39.4,points
Arna vidaregåande skule,Studiespesialisering,0,ST,Vg1,2025,37.5,points
Arna vidaregåande skule,Studiespesialisering,0,ST,Vg1,2026,37.5,points
Arna vidaregåande skule,Barne- og ungdomsarbeider,0,HS,Vg2,2021,22.0,points
Arna vidaregåande skule,Barne- og ungdomsarbeider,0,HS,Vg2,2022,26.3,points
Arna vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2021,26.7,points
Arna vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2022,26.3,points
Arna vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2023,,open
Arna vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2024,22.5,points
Arna vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2025,23.3,points
Arna vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2026,,open
Arna vidaregåande skule,Informasjonsteknologi,0,IM,Vg2,2024,17.5,points
Arna vidaregåande skule,Informasjonsteknologi,0,IM,Vg2,2025,20.0,points
Arna vidaregåande skule,Informasjonsteknologi,0,IM,Vg2,2026,,open
Arna vidaregåande skule,Tømrer,0,BA,Vg2,2021,18.6,points
Arna vidaregåande skule,Tømrer,0,BA,Vg2,2022,31.4,points
Arna vidaregåande skule,Tømrer,0,BA,Vg2,2023,,open
Arna vidaregåande skule,Tømrer,0,BA,Vg2,2024,18.8,points
Arna vidaregåande skule,Tømrer,0,BA,Vg2,2025,32.9,points
Arna vidaregåande skule,Tømrer,0,BA,Vg2,2026,,open
Arna vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,Vg3,2026,35.6,points
Askøy videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2020,33.0,points
Askøy videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2021,32.0,points
Askøy videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2022,31.5,points
Askøy videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2023,,open
Askøy videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2024,32.0,points
Askøy videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,31.9,points
Askøy videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2026,23.1,points
Askøy videregående skole,Elektro og datateknologi,0,EL,Vg1,2021,36.4,points
Askøy videregående skole,Elektro og datateknologi,0,EL,Vg1,2022,37.1,points
Askøy videregående skole,Elektro og datateknologi,0,EL,Vg1,2023,33.8,points
Askøy videregående skole,Elektro og datateknologi,0,EL,Vg1,2024,36.6,points
Askøy videregående skole,Elektro og datateknologi,0,EL,Vg1,2025,39.3,points
Askøy videregående skole,Elektro og datateknologi,0,EL,Vg1,2026,36.3,points
Askøy videregående skole,Elektrofag,0,EL,Vg1,2020,35.7,points
Askøy videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2020,31.4,points
Askøy videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2021,38.1,points
Askøy videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2022,37.2,points
Askøy videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2023,35.4,points
Askøy videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2024,35.0,points
Askøy videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,40.0,points
Askøy videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2026,33.3,points
Askøy videregående skole,Studiespesialisering,0,ST,Vg1,2017,42.2,points
Askøy videregående skole,Studiespesialisering,0,ST,Vg1,2018,39.4,points
Askøy videregående skole,Studiespesialisering,0,ST,Vg1,2019,37.8,points
Askøy videregående skole,Studiespesialisering,0,ST,Vg1,2020,40.0,points
Askøy videregående skole,Studiespesialisering,0,ST,Vg1,2021,43.3,points
Askøy videregående skole,Studiespesialisering,0,ST,Vg1,2022,45.0,points
Askøy videregående skole,Studiespesialisering,0,ST,Vg1,2023,,open
Askøy videregående skole,Studiespesialisering,0,ST,Vg1,2024,43.0,points
Askøy videregående skole,Studiespesialisering,0,ST,Vg1,2025,43.1,points
Askøy videregående skole,Studiespesialisering,0,ST,Vg1,2026,40.0,points
Askøy videregående skole,Teknikk og industriell produksjon,0,TP,Vg1,2020,32.9,points
Askøy videregående skole,Teknologi- og industrifag,0,TP,Vg1,2021,31.1,points
Askøy videregående skole,Teknologi- og industrifag,0,TP,Vg1,2022,34.3,points
Askøy videregående skole,Teknologi- og industrifag,0,TP,Vg1,2023,34.4,points
Askøy videregående skole,Teknologi- og industrifag,0,TP,Vg1,2024,38.1,points
Askøy videregående skole,Teknologi- og industrifag,0,TP,Vg1,2025,40.0,points
