fylke,school,program,occurrence,category,grep_code,level,year,round,points,status
Vestland,Sotra vidaregåande skule,Automatisering,0,EL,ELAUT2----,Vg2,2024,3,46.3,points
Vestland,Sotra vidaregåande skule,Automatisering,0,EL,ELAUT2----,Vg2,2025,3,46.7,points
Vestland,Sotra vidaregåande skule,Automatisering,0,EL,ELAUT2----,Vg2,2026,3,50.0,points
Vestland,Sotra vidaregåande skule,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2024,3,43.8,points
Vestland,Sotra vidaregåande skule,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2025,3,23.8,points
Vestland,Sotra vidaregåande skule,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2026,3,38.8,points
Vestland,Sotra vidaregåande skule,Betong og mur,0,BA,BABMO2----,Vg2,2024,3,24.4,points
Vestland,Sotra vidaregåande skule,Betong og mur,0,BA,BABMO2----,Vg2,2025,3,,open
Vestland,Sotra vidaregåande skule,Betong og mur,0,BA,BABMO2----,Vg2,2026,3,,open
Vestland,Sotra vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2024,3,38.8,points
Vestland,Sotra vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2025,3,40.0,points
Vestland,Sotra vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2026,3,44.3,points
Vestland,Sotra vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2024,3,28.8,points
Vestland,Sotra vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2025,3,,open
Vestland,Sotra vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2026,3,,open
Vestland,Sotra vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2024,3,36.3,points
Vestland,Sotra vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2025,3,38.8,points
Vestland,Sotra vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2026,3,35.7,points
Vestland,Sotra vidaregåande skule,Kjøretøy,0,TP,TPKJT2----,Vg2,2024,3,,open
Vestland,Sotra vidaregåande skule,Kjøretøy,0,TP,TPKJT2----,Vg2,2025,3,,open
Vestland,Sotra vidaregåande skule,Kjøretøy,0,TP,TPKJT2----,Vg2,2026,3,,open
Vestland,Sotra vidaregåande skule,Kokk- og servitørfag,0,RM,RMKOS2----,Vg2,2024,3,30.0,points
Vestland,Sotra vidaregåande skule,Kokk- og servitørfag,0,RM,RMKOS2----,Vg2,2025,3,,open
Vestland,Sotra vidaregåande skule,Kokk- og servitørfag,0,RM,RMKOS2----,Vg2,2026,3,,open
Vestland,Sotra vidaregåande skule,Salg og reiseliv,0,SR,SRSRL2----,Vg2,2024,3,,open
Vestland,Sotra vidaregåande skule,Salg og reiseliv,0,SR,SRSRL2----,Vg2,2025,3,27.8,points
Vestland,Sotra vidaregåande skule,"Salg, service og reiseliv",1,SR,SRSSR2----,Vg2,2026,3,,open
Vestland,Sotra vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2024,3,25.7,points
Vestland,Sotra vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2025,3,30.0,points
Vestland,Sotra vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2026,3,,open
Vestland,Sotra vidaregåande skule,Automatiseringsfaget,0,EL,ELAUT3----,Vg3,2024,3,38.6,points
Vestland,Sotra vidaregåande skule,Automatiseringsfaget,0,EL,ELAUT3----,Vg3,2025,3,,open
Vestland,Sotra vidaregåande skule,Automatiseringsfaget,0,EL,ELAUT3----,Vg3,2026,3,,open
Vestland,Sotra vidaregåande skule,Påbygg gen studiekomp e/yrkeskomp,0,PB,PBPBY3----,Vg3,2026,3,,open
Vestland,Sotra vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2024,3,33.8,points
Vestland,Sotra vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2025,3,22.5,points
Vestland,Sotra vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2026,3,25.7,points
Vestland,Stend vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2020,3,47.3,points
Vestland,Stend vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2024,3,47.14,points
Vestland,Stend vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2025,3,34.7,points
Vestland,Stend vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2026,3,45.3,points
Vestland,Stend vidaregåande skule,Naturbruk,0,NA,NANAB1----,Vg1,2024,3,27.9,points
Vestland,Stend vidaregåande skule,Naturbruk,0,NA,NANAB1----,Vg1,2026,3,,open
Vestland,Stend vidaregåande skule,Naturbruk med anleggsgartnar,0,NA,NANAB1----,Vg1,2020,3,,open
Vestland,Stend vidaregåande skule,Naturbruk med dyrefag,0,NA,NANAB1----,Vg1,2020,3,32.3,points
Vestland,Stend vidaregåande skule,Naturbruk med friluftsliv,0,NA,NANAB1----,Vg1,2020,3,,open
Vestland,Stend vidaregåande skule,Naturbruk med hest,0,NA,NANAB1----,Vg1,2020,3,30.7,points
Vestland,Stend vidaregåande skule,"Naturbruk, anleggsgartner",0,NA,NANAB1----,Vg1,2024,3,,open
Vestland,Stend vidaregåande skule,"Naturbruk, anleggsgartner",0,NA,NANAB1----,Vg1,2025,3,,open
Vestland,Stend vidaregåande skule,"Naturbruk, anleggsgartner",0,NA,NANAB1----,Vg1,2026,3,,open
Vestland,Stend vidaregåande skule,"Naturbruk, dyrefag",0,NA,NANAB1----,Vg1,2024,3,,open
Vestland,Stend vidaregåande skule,"Naturbruk, dyrefag",0,NA,NANAB1----,Vg1,2025,3,19.0,points
Vestland,Stend vidaregåande skule,"Naturbruk, dyrefag",0,NA,NANAB1----,Vg1,2026,3,,open
Vestland,Stend vidaregåande skule,"Naturbruk, friluftsliv",0,NA,NANAB1----,Vg1,2024,3,32.7,points
Vestland,Stend vidaregåande skule,"Naturbruk, friluftsliv",0,NA,NANAB1----,Vg1,2025,3,,open
Vestland,Stend vidaregåande skule,"Naturbruk, friluftsliv",0,NA,NANAB1----,Vg1,2026,3,36.3,points
Vestland,Stend vidaregåande skule,"Naturbruk, hest",0,NA,NANAB1----,Vg1,2024,3,37.7,points
Vestland,Stend vidaregåande skule,"Naturbruk, hest",0,NA,NANAB1----,Vg1,2025,3,37.8,points
Vestland,Stend vidaregåande skule,"Naturbruk, hest",0,NA,NANAB1----,Vg1,2026,3,36.7,points
Vestland,Stend vidaregåande skule,"Sal, service og reiseliv",0,SR,SRSSR1----,Vg1,2020,3,23.0,points
Vestland,Stend vidaregåande skule,"Salg, service og reiseliv",0,SR,SRSSR1----,Vg1,2024,3,,open
Vestland,Stend vidaregåande skule,"Salg, service og reiseliv",0,SR,SRSSR1----,Vg1,2025,3,31.6,points
Vestland,Stend vidaregåande skule,"Salg, service og reiseliv",0,SR,SRSSR1----,Vg1,2026,3,,open
Vestland,Stend vidaregåande skule,Anleggsgartner,0,BA,BAANG2----,Vg2,2024,3,,open
Vestland,Stend vidaregåande skule,Anleggsgartner,0,BA,BAANG2----,Vg2,2025,3,26.3,points
Vestland,Stend vidaregåande skule,Anleggsgartner,0,BA,BAANG2----,Vg2,2026,3,32.9,points
Vestland,Stend vidaregåande skule,Heste- og dyrefag,0,NA,NAHDF2----,Vg2,2024,3,,open
Vestland,Stend vidaregåande skule,Heste- og dyrefag,0,NA,NAHDF2----,Vg2,2025,3,32.9,points
Vestland,Stend vidaregåande skule,Heste- og dyrefag,0,NA,NAHDF2----,Vg2,2026,3,32.5,points
Vestland,Stend vidaregåande skule,Landbruk og gartnernæring,0,NA,NALGA2----,Vg2,2024,3,,open
Vestland,Stend vidaregåande skule,Landbruk og gartnernæring,0,NA,NALGA2----,Vg2,2025,3,,open
Vestland,Stend vidaregåande skule,Landbruk og gartnernæring,0,NA,NALGA2----,Vg2,2026,3,,open
Vestland,Stend vidaregåande skule,"Landbruk/gartnernæring, friluftsliv",0,NA,NAGAN3----,Vg2,2024,3,,open
Vestland,Stend vidaregåande skule,"Landbruk/gartnernæring, friluftsliv",0,NA,NAGAN3----,Vg2,2025,3,35.7,points
Vestland,Stend vidaregåande skule,"Landbruk/gartnernæring, friluftsliv",0,NA,NAGAN3----,Vg2,2026,3,,open
Vestland,Stend vidaregåande skule,Salg og reiseliv,0,SR,SRSRL2----,Vg2,2024,3,28.8,points
Vestland,Stend vidaregåande skule,Salg og reiseliv,0,SR,SRSRL2----,Vg2,2025,3,41.3,points
Vestland,Stend vidaregåande skule,"Salg, service og reiseliv",1,SR,SRSSR2----,Vg2,2026,3,32.2,points
Vestland,Stend vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2024,3,45.7,points
Vestland,Stend vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2025,3,32.9,points
Vestland,Stend vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2026,3,32.5,points
Vestland,Stord vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2020,3,27.3,points
Vestland,Stord vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2024,3,28.6,points
Vestland,Stord vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2025,3,23.3,points
Vestland,Stord vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2026,3,21.3,points
Vestland,Stord vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2024,3,35.0,points
Vestland,Stord vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2025,3,21.3,points
Vestland,Stord vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2026,3,35.6,points
Vestland,Stord vidaregåande skule,Elektrofag,0,EL,ELELE1----,Vg1,2020,3,36.2,points
Vestland,Stord vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2020,3,34.3,points
Vestland,Stord vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2024,3,,open
Vestland,Stord vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2025,3,,open
Vestland,Stord vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2026,3,33.5,points
Vestland,Stord vidaregåande skule,Informasjonsteknologi og medieproduksjon,0,IM,IMIKM1----,Vg1,2020,3,,open
Vestland,Stord vidaregåande skule,Informasjonsteknologi og medieproduksjon,0,IM,IMIKM1----,Vg1,2024,3,,open
Vestland,Stord vidaregåande skule,Informasjonsteknologi og medieproduksjon,0,IM,IMIKM1----,Vg1,2025,3,27.2,points
Vestland,Stord vidaregåande skule,Informasjonsteknologi og medieproduksjon,0,IM,IMIKM1----,Vg1,2026,3,,open
Vestland,Stord vidaregåande skule,Medier og kommunikasjon,0,MK,MKMED1----,Vg1,2020,3,,open
Vestland,Stord vidaregåande skule,Medier og kommunikasjon,0,MK,MKMED1----,Vg1,2024,3,,open
Vestland,Stord vidaregåande skule,Medier og kommunikasjon,0,MK,MKMED1----,Vg1,2025,3,32.8,points
Vestland,Stord vidaregåande skule,Medier og kommunikasjon,0,MK,MKMED1----,Vg1,2026,3,,open
Vestland,Stord vidaregåande skule,"Musikk, dans og drama med musikk",0,MD,MDMUS2----,Vg1,2020,3,,open
Vestland,Stord vidaregåande skule,"Musikk, dans og drama, musikk",0,MD,MDMDD1----,Vg1,2024,3,,open
Vestland,Stord vidaregåande skule,"Musikk, dans og drama, musikk",0,MD,MDMDD1----,Vg1,2025,3,39.4,points
Vestland,Stord vidaregåande skule,"Musikk, dans og drama, musikk",0,MD,MDMDD1----,Vg1,2026,3,,open
Vestland,Stord vidaregåande skule,"Sal, service og reiseliv",0,SR,SRSSR1----,Vg1,2020,3,,open
Vestland,Stord vidaregåande skule,"Salg, service og reiseliv",0,SR,SRSSR1----,Vg1,2024,3,,open
Vestland,Stord vidaregåande skule,"Salg, service og reiseliv",0,SR,SRSSR1----,Vg1,2025,3,,open
Vestland,Stord vidaregåande skule,"Salg, service og reiseliv",0,SR,SRSSR1----,Vg1,2026,3,25.6,points
Vestland,Stord vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2020,3,,open
Vestland,Stord vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2024,3,,open
Vestland,Stord vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2025,3,,open
Vestland,Stord vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2026,3,,open
Vestland,Stord vidaregåande skule,Teknikk og industriell produksjon,0,TP,TPTIP1----,Vg1,2020,3,,open
Vestland,Stord vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2024,3,15.3,points
Vestland,Stord vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2025,3,20.9,points
Vestland,Stord vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2026,3,27.2,points
Vestland,Stord vidaregåande skule,Automatisering,0,EL,ELAUT2----,Vg2,2024,3,32.9,points
Vestland,Stord vidaregåande skule,Automatisering,0,EL,ELAUT2----,Vg2,2025,3,42.9,points
Vestland,Stord vidaregåande skule,Automatisering,0,EL,ELAUT2----,Vg2,2026,3,28.6,points
Vestland,Stord vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2024,3,34.3,points
Vestland,Stord vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2025,3,34.3,points
Vestland,Stord vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2026,3,37.5,points
Vestland,Stord vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2024,3,,open
Vestland,Stord vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2025,3,,open
Vestland,Stord vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2026,3,,open
Vestland,Stord vidaregåande skule,Informasjonsteknologi,0,IM,IMITK2----,Vg2,2024,3,,open
Vestland,Stord vidaregåande skule,Informasjonsteknologi,0,IM,IMITK2----,Vg2,2025,3,,open
Vestland,Stord vidaregåande skule,Informasjonsteknologi,0,IM,IMITK2----,Vg2,2026,3,,open
Vestland,Stord vidaregåande skule,Kjøretøy,0,TP,TPKJT2----,Vg2,2024,3,,open
Vestland,Stord vidaregåande skule,Kjøretøy,0,TP,TPKJT2----,Vg2,2025,3,,open
Vestland,Stord vidaregåande skule,Kjøretøy,0,TP,TPKJT2----,Vg2,2026,3,20.0,points
Vestland,Stord vidaregåande skule,"Klima, energi og miljøteknikk",0,BA,BAKEM2----,Vg2,2024,3,,open
Vestland,Stord vidaregåande skule,Overflateteknikk,0,BA,BAOFT2----,Vg2,2024,3,,open
Vestland,Stord vidaregåande skule,Salg og reiseliv,0,SR,SRSRL2----,Vg2,2024,3,,open
Vestland,Stord vidaregåande skule,Salg og reiseliv,0,SR,SRSRL2----,Vg2,2025,3,,open
Vestland,Stord vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2024,3,22.9,points
Vestland,Stord vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2025,3,32.9,points
Vestland,Stord vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2026,3,35.7,points
Vestland,Stord vidaregåande skule,Automatiseringsfaget,0,EL,ELAUT3----,Vg3,2024,3,31.4,points
Vestland,Stord vidaregåande skule,Automatiseringsfaget,0,EL,ELAUT3----,Vg3,2025,3,32.9,points
Vestland,Stord vidaregåande skule,Automatiseringsfaget,0,EL,ELAUT3----,Vg3,2026,3,,open
Vestland,Stord vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2024,3,22.9,points
Vestland,Stord vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2025,3,25.0,points
Vestland,Stord vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2026,3,,open
Vestland,Stryn vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2020,3,,open
Vestland,Stryn vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2024,3,,open
Vestland,Stryn vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2025,3,,open
Vestland,Stryn vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2020,3,,open
Vestland,Stryn vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2024,3,31.3,points
Vestland,Stryn vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2025,3,32.6,points
Vestland,Stryn vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2026,3,29.2,points
Vestland,Stryn vidaregåande skule,"Sal, service og reiseliv",0,SR,SRSSR1----,Vg1,2020,3,,open
Vestland,Stryn vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2020,3,,open
Vestland,Stryn vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2024,3,,open
Vestland,Stryn vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2025,3,,open
Vestland,Stryn vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2026,3,35.4,points
Vestland,Stryn vidaregåande skule,Teknikk og industriell produksjon,0,TP,TPTIP1----,Vg1,2020,3,26.4,points
Vestland,Stryn vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2024,3,21.6,points
Vestland,Stryn vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2025,3,,open
Vestland,Stryn vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2026,3,,open
Vestland,Stryn vidaregåande skule,Betong og mur,0,BA,BABMO2----,Vg2,2024,3,35.7,points
Vestland,Stryn vidaregåande skule,Betong og mur,0,BA,BABMO2----,Vg2,2025,3,,open
Vestland,Stryn vidaregåande skule,Betong og mur,0,BA,BABMO2----,Vg2,2026,3,24.3,points
Vestland,Stryn vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2024,3,33.8,points
Vestland,Stryn vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2025,3,,open
Vestland,Stryn vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2026,3,,open
Vestland,Stryn vidaregåande skule,Transport og logistikk,0,TP,TPTOL2----,Vg2,2024,3,32.5,points
Vestland,Stryn vidaregåande skule,Transport og logistikk,0,TP,TPTOL2----,Vg2,2025,3,25.0,points
Vestland,Stryn vidaregåande skule,Transport og logistikk,0,TP,TPTOL2----,Vg2,2026,3,23.8,points
Vestland,Stryn vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2024,3,30.0,points
Vestland,Stryn vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2025,3,22.9,points
Vestland,Stryn vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2026,3,28.6,points
Vestland,Tertnes vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2020,3,,open
Vestland,Tertnes vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2024,3,31.3,points
Vestland,Tertnes vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2025,3,32.5,points
Vestland,Tertnes vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2026,3,,open
Vestland,Voss gymnas,"Frisør, blomar, interiør og eksponeringdesign",0,FD,FDFRI2----,Vg1,2020,3,,open
Vestland,Voss gymnas,"Frisør, blomster, interiør og eksponeringsdesign",0,FD,FDFBI1----,Vg1,2024,3,,open
Vestland,Voss gymnas,"Frisør, blomster, interiør og eksponeringsdesign",0,FD,FDFBI1----,Vg1,2025,3,35.9,points
Vestland,Voss gymnas,"Frisør, blomster, interiør og eksponeringsdesign",0,FD,FDFBI1----,Vg1,2026,3,,open
Vestland,Voss gymnas,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2020,3,31.1,points
Vestland,Voss gymnas,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2024,3,,open
Vestland,Voss gymnas,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2025,3,37.1,points
Vestland,Voss gymnas,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2026,3,20.6,points
Vestland,Voss gymnas,Idrettsfag,0,ID,IDRET1----,Vg1,2020,3,,open
Vestland,Voss gymnas,Idrettsfag,0,ID,IDRET1----,Vg1,2024,3,,open
Vestland,Voss gymnas,Idrettsfag,0,ID,IDRET1----,Vg1,2025,3,,open
Vestland,Voss gymnas,Idrettsfag,0,ID,IDRET1----,Vg1,2026,3,32.0,points
Vestland,Voss gymnas,Informasjonsteknologi og medieproduksjon,0,IM,IMIKM1----,Vg1,2020,3,,open
Vestland,Voss gymnas,Informasjonsteknologi og medieproduksjon,0,IM,IMIKM1----,Vg1,2024,3,,open
Vestland,Voss gymnas,Informasjonsteknologi og medieproduksjon,0,IM,IMIKM1----,Vg1,2025,3,,open
Vestland,Voss gymnas,Informasjonsteknologi og medieproduksjon,0,IM,IMIKM1----,Vg1,2026,3,,open
Vestland,Voss gymnas,"Kunst, design og arkitektur",0,KD,KDKDA1----,Vg1,2020,3,24.3,points
Vestland,Voss gymnas,"Kunst, design og arkitektur",0,KD,KDKDA1----,Vg1,2024,3,35.9,points
Vestland,Voss gymnas,"Kunst, design og arkitektur",0,KD,KDKDA1----,Vg1,2025,3,31.9,points
Vestland,Voss gymnas,"Kunst, design og arkitektur",0,KD,KDKDA1----,Vg1,2026,3,,open
Vestland,Voss gymnas,"Musikk, dans og drama med musikk",0,MD,MDMUS2----,Vg1,2020,3,,open
Vestland,Voss gymnas,"Musikk, dans og drama, musikk",0,MD,MDMDD1----,Vg1,2024,3,,open
Vestland,Voss gymnas,"Musikk, dans og drama, musikk",0,MD,MDMDD1----,Vg1,2025,3,31.9,points
Vestland,Voss gymnas,"Musikk, dans og drama, musikk",0,MD,MDMDD1----,Vg1,2026,3,,open
Vestland,Voss gymnas,"Sal, service og reiseliv",0,SR,SRSSR1----,Vg1,2020,3,,open
Vestland,Voss gymnas,"Salg, service og reiseliv",0,SR,SRSSR1----,Vg1,2024,3,,open
Vestland,Voss gymnas,"Salg, service og reiseliv",0,SR,SRSSR1----,Vg1,2025,3,,open
Vestland,Voss gymnas,"Salg, service og reiseliv",0,SR,SRSSR1----,Vg1,2026,3,,open
Vestland,Voss gymnas,Studiespesialisering,0,ST,STUSP1----,Vg1,2020,3,,open
Vestland,Voss gymnas,Studiespesialisering,0,ST,STUSP1----,Vg1,2024,3,,open
Vestland,Voss gymnas,Studiespesialisering,0,ST,STUSP1----,Vg1,2025,3,,open
Vestland,Voss gymnas,Studiespesialisering,0,ST,STUSP1----,Vg1,2026,3,38.1,points
Vestland,Voss gymnas,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2024,3,25.0,points
Vestland,Voss gymnas,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2025,3,40.0,points
Vestland,Voss gymnas,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2026,3,22.2,points
Vestland,Voss gymnas,Frisør,0,FD,FDFRI2----,Vg2,2024,3,,open
Vestland,Voss gymnas,Frisør,0,FD,FDFRI2----,Vg2,2026,3,32.9,points
Vestland,Voss gymnas,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2024,3,25.0,points
Vestland,Voss gymnas,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2025,3,25.0,points
Vestland,Voss gymnas,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2026,3,37.8,points
Vestland,Voss gymnas,Informasjonsteknologi,0,IM,IMITK2----,Vg2,2024,3,,open
Vestland,Voss gymnas,Informasjonsteknologi,0,IM,IMITK2----,Vg2,2025,3,,open
Vestland,Voss gymnas,Salg og reiseliv,0,SR,SRSRL2----,Vg2,2024,3,,open
Vestland,Voss gymnas,Salg og reiseliv,0,SR,SRSRL2----,Vg2,2025,3,,open
Vestland,Voss gymnas,"Salg, service og reiseliv",1,SR,SRSSR2----,Vg2,2026,3,,open
Vestland,Voss gymnas,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2024,3,42.5,points
Vestland,Voss gymnas,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2025,3,40.0,points
Vestland,Voss gymnas,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2026,3,34.3,points
Vestland,Voss vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2020,3,30.7,points
Vestland,Voss vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2024,3,25.9,points
Vestland,Voss vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2025,3,33.5,points
Vestland,Voss vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2026,3,29.4,points
Vestland,Voss vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2024,3,32.8,points
Vestland,Voss vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2025,3,35.7,points
Vestland,Voss vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2026,3,39.7,points
Vestland,Voss vidaregåande skule,Elektrofag,0,EL,ELELE1----,Vg1,2020,3,,open
Vestland,Voss vidaregåande skule,Naturbruk,0,NA,NANAB1----,Vg1,2020,3,,open
Vestland,Voss vidaregåande skule,Naturbruk,0,NA,NANAB1----,Vg1,2024,3,20.2,points
Vestland,Voss vidaregåande skule,Naturbruk,0,NA,NANAB1----,Vg1,2025,3,26.5,points
Vestland,Voss vidaregåande skule,Naturbruk,0,NA,NANAB1----,Vg1,2026,3,,open
Vestland,Voss vidaregåande skule,Naturbruk med friluftsliv,0,NA,NANAB1----,Vg1,2020,3,46.4,points
Vestland,Voss vidaregåande skule,Naturbruk med hest,0,NA,NANAB1----,Vg1,2020,3,,open
Vestland,Voss vidaregåande skule,"Naturbruk, friluftsliv",0,NA,NANAB1----,Vg1,2024,3,,open
Vestland,Voss vidaregåande skule,"Naturbruk, friluftsliv",0,NA,NANAB1----,Vg1,2025,3,38.7,points
Vestland,Voss vidaregåande skule,"Naturbruk, friluftsliv",0,NA,NANAB1----,Vg1,2026,3,46.3,points
Vestland,Voss vidaregåande skule,"Naturbruk, hest",0,NA,NANAB1----,Vg1,2024,3,33.8,points
Vestland,Voss vidaregåande skule,"Naturbruk, hest",0,NA,NANAB1----,Vg1,2025,3,35.7,points
Vestland,Voss vidaregåande skule,"Naturbruk, hest",0,NA,NANAB1----,Vg1,2026,3,,open
Vestland,Voss vidaregåande skule,Restaurant- og matfag,0,RM,RMRMF1----,Vg1,2020,3,38.2,points
Vestland,Voss vidaregåande skule,Restaurant- og matfag,0,RM,RMRMF1----,Vg1,2024,3,43.8,points
Vestland,Voss vidaregåande skule,Restaurant- og matfag,0,RM,RMRMF1----,Vg1,2025,3,,open
Vestland,Voss vidaregåande skule,Restaurant- og matfag,0,RM,RMRMF1----,Vg1,2026,3,,open
Vestland,Voss vidaregåande skule,Teknikk og industriell produksjon,0,TP,TPTIP1----,Vg1,2020,3,34.3,points
Vestland,Voss vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2024,3,,open
