year,fylke,school,program,level,category,state,actual,forecast,p_fill,p_fill_raw,history_years,last_year_value
2020,Rogaland,Kopervik videregående skole,medier og kommunikasjon,Vg1,MK,open,,28.97,0.302,0.172,0,
2020,Rogaland,Kopervik videregående skole,studiespesialisering,Vg1,ST,open,,31.2,0.246,0.1,0,
2020,Rogaland,Kopervik videregående skole,idrettsfag,Vg2,ID,open,,28.81,0.237,0.09,0,
2020,Rogaland,Kopervik videregående skole,medier og kommunikasjon,Vg2,MK,open,,30.01,0.132,0.02,0,
2020,Rogaland,Kopervik videregående skole,realfag,Vg2,ST,open,,27.82,0.438,0.435,1,24.5
2020,Rogaland,Kopervik videregående skole,"språk, samfunn og økonomi",Vg2,ST,num,30.0,28.38,0.615,0.789,2,28.9
2020,Rogaland,Kopervik videregående skole,påbygg til generell studiekompetanse,Vg3,PB,num,28.8,27.39,0.884,0.992,2,30.0
2020,Rogaland,Kopervik videregående skole,"påbygg etter yrkeskompetanse, dagtid",Vg4,PB,open,,28.21,0.87,0.989,2,31.0
2020,Rogaland,Randaberg videregående skole,elektro og datateknologi,Vg1,EL,num,35.2,33.31,0.847,0.983,1,33.0
2020,Rogaland,Randaberg videregående skole,helse- og oppvekstfag,Vg1,HS,open,,28.5,0.827,0.977,2,28.9
2020,Rogaland,Randaberg videregående skole,studiespesialisering,Vg1,ST,open,,29.86,0.486,0.54,1,23.3
2020,Rogaland,Randaberg videregående skole,teknologi- og industrifag,Vg1,TP,num,27.9,26.75,0.892,0.993,1,26.9
2020,Rogaland,Randaberg videregående skole,barne- og ungdomsarbeider,Vg2,HS,open,,27.72,0.687,0.884,2,31.0
2020,Rogaland,Randaberg videregående skole,elenergi og ekom,Vg2,EL,num,27.8,37.66,0.489,0.548,0,
2020,Rogaland,Randaberg videregående skole,helsearbeiderfag,Vg2,HS,num,31.1,30.44,0.716,0.912,2,35.6
2020,Rogaland,Randaberg videregående skole,industriteknologi,Vg2,TP,num,33.3,29.44,0.778,0.956,2,33.3
2020,Rogaland,Randaberg videregående skole,kjøretøy,Vg2,TP,num,24.4,27.02,0.841,0.982,2,26.7
2020,Rogaland,Randaberg videregående skole,realfag,Vg2,ST,open,,31.44,0.69,0.887,2,30.0
2020,Rogaland,Randaberg videregående skole,"språk, samfunn og økonomi",Vg2,ST,num,28.9,31.0,0.686,0.883,2,30.0
2020,Rogaland,Randaberg videregående skole,påbygg til generell studiekompetanse,Vg3,PB,num,30.0,34.55,0.936,0.998,2,34.4
2020,Rogaland,Randaberg videregående skole,"påbygg etter yrkeskompetanse, dagtid",Vg4,PB,num,22.5,33.82,0.928,0.997,2,33.8
2020,Rogaland,Sandnes videregående skole,idrettsfag,Vg1,ID,num,47.0,43.51,0.728,0.922,2,45.3
2020,Rogaland,Sandnes videregående skole,studiespesialisering,Vg1,ST,num,40.2,36.12,0.658,0.85,2,41.8
2020,Rogaland,Sandnes videregående skole,idrettsfag,Vg2,ID,num,19.0,38.23,0.611,0.783,1,41.0
2020,Rogaland,Sandnes videregående skole,realfag,Vg2,ST,num,40.0,36.78,0.501,0.574,1,36.0
2020,Rogaland,Sandnes videregående skole,"språk, samfunn og økonomi",Vg2,ST,num,33.8,35.22,0.499,0.569,1,33.6
2020,Rogaland,Sauda vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,open,,29.38,0.247,0.101,0,
2020,Rogaland,Sauda vidaregåande skule,elektro og datateknologi,Vg1,EL,open,,33.48,0.638,0.824,1,30.0
2020,Rogaland,Sauda vidaregåande skule,helse og oppvekst,Vg1,HS,open,,25.98,0.615,0.791,2,26.7
2020,Rogaland,Sauda vidaregåande skule,idrettsfag,Vg1,ID,open,,38.93,0.225,0.079,0,
2020,Rogaland,Sauda vidaregåande skule,studiespesialisering,Vg1,ST,open,,37.23,0.161,0.033,0,
2020,Rogaland,Sauda vidaregåande skule,"teknologi og industrifag, ysk 4 år",Vg1,TP,num,29.3,30.51,0.325,0.208,0,
2020,Rogaland,Sauda vidaregåande skule,ambulansefag,Vg2,HS,num,53.3,44.9,0.615,0.791,2,49.0
2020,Rogaland,Sauda vidaregåande skule,barne- og ungdomsarbeider,Vg2,HS,num,24.4,30.37,0.202,0.059,0,
2020,Rogaland,Sauda vidaregåande skule,byggteknikk,Vg2,BA,open,,31.77,0.245,0.099,0,
2020,Rogaland,Sauda vidaregåande skule,elenergi og ekom,Vg2,EL,open,,40.18,0.316,0.194,0,
2020,Rogaland,Sauda vidaregåande skule,helsearbeiderfag,Vg2,HS,open,,32.59,0.228,0.082,0,
2020,Rogaland,Sauda vidaregåande skule,idrettsfag,Vg2,ID,open,,34.84,0.151,0.028,0,
2020,Rogaland,Sauda vidaregåande skule,industriteknologi,Vg2,TP,open,,28.17,0.609,0.781,2,24.0
2020,Rogaland,Sauda vidaregåande skule,kjemiprosess ysk,Vg2,TP,open,,36.26,0.683,0.88,2,47.5
2020,Rogaland,Sauda vidaregåande skule,realfag,Vg2,ST,open,,35.24,0.205,0.062,0,
2020,Rogaland,Sauda vidaregåande skule,"språk, samfunn og økonomi",Vg2,ST,num,30.8,34.21,0.202,0.059,0,
2020,Rogaland,Sauda vidaregåande skule,transport og logistikk,Vg2,TP,open,,25.34,0.662,0.855,1,23.3
2020,Rogaland,Sauda vidaregåande skule,"påbygg etter yrkeskompetanse, nett",Vg4,PB,num,35.6,37.26,0.775,0.954,2,36.4
2020,Rogaland,Skeisvang videregående skole,dans,Vg1,MD,num,33.6,39.92,0.668,0.862,2,40.6
2020,Rogaland,Skeisvang videregående skole,drama,Vg1,MD,open,,38.91,0.261,0.117,0,
2020,Rogaland,Skeisvang videregående skole,musikk,Vg1,MD,num,42.0,39.56,0.691,0.888,2,46.6
2020,Rogaland,Skeisvang videregående skole,studiespesialisering,Vg1,ST,num,37.0,35.15,0.65,0.84,2,34.2
2020,Rogaland,Skeisvang videregående skole,dans,Vg2,MD,open,,39.22,0.207,0.063,0,
2020,Rogaland,Skeisvang videregående skole,drama,Vg2,MD,open,,39.22,0.207,0.063,0,
2020,Rogaland,Skeisvang videregående skole,musikk,Vg2,MD,open,,39.22,0.207,0.063,0,
2020,Rogaland,Skeisvang videregående skole,realfag,Vg2,ST,num,38.8,32.44,0.496,0.562,1,31.0
2020,Rogaland,Skeisvang videregående skole,"språk, samfunn og økonomi",Vg2,ST,num,32.9,29.57,0.692,0.889,2,25.5
2020,Rogaland,Sola videregående skole,elektro og datateknologi,Vg1,EL,num,27.5,31.13,0.772,0.952,1,29.1
2020,Rogaland,Sola videregående skole,idrettsfag,Vg1,ID,num,28.8,34.1,0.649,0.839,2,34.7
2020,Rogaland,Sola videregående skole,studiespesialisering,Vg1,ST,num,35.7,33.82,0.258,0.114,0,
2020,Rogaland,Sola videregående skole,teknologi- og industrifag,Vg1,TP,num,24.5,25.26,0.83,0.978,1,24.6
2020,Rogaland,Sola videregående skole,"flyfag, landslinje",Vg2,EL,num,42.2,38.29,0.741,0.932,2,38.9
2020,Rogaland,Sola videregående skole,idrettsfag,Vg2,ID,open,,31.42,0.249,0.103,0,
2020,Rogaland,Sola videregående skole,industriteknologi,Vg2,TP,num,24.4,27.2,0.709,0.905,2,33.0
2020,Rogaland,Sola videregående skole,realfag,Vg2,ST,num,30.0,31.54,0.448,0.455,1,30.0
2020,Rogaland,Sola videregående skole,"språk, samfunn og økonomi",Vg2,ST,num,25.0,30.91,0.445,0.45,1,30.0
2020,Rogaland,Sola videregående skole,dataelektronikerfaget,Vg3,EL,open,,34.12,0.322,0.203,0,
2020,Rogaland,St.Olav videregående skole,studiespesialisering,Vg1,ST,num,43.0,39.47,0.711,0.907,2,39.4
2020,Rogaland,St.Olav videregående skole,realfag,Vg2,ST,num,38.8,39.5,0.762,0.946,2,38.0
2020,Rogaland,St.Olav videregående skole,"språk, samfunn og økonomi",Vg2,ST,num,40.0,35.65,0.758,0.944,2,35.0
2020,Rogaland,St.Svithun videregående skole,idrettsfag,Vg1,ID,num,40.0,42.9,0.772,0.952,2,43.3
2020,Rogaland,St.Svithun videregående skole,studiespesialisering,Vg1,ST,num,42.2,41.61,0.698,0.895,2,41.8
2020,Rogaland,St.Svithun videregående skole,idrettsfag,Vg2,ID,num,30.0,35.49,0.687,0.884,2,35.0
2020,Rogaland,St.Svithun videregående skole,realfag,Vg2,ST,num,41.3,40.06,0.748,0.937,2,42.5
2020,Rogaland,St.Svithun videregående skole,"språk, samfunn og økonomi",Vg2,ST,num,38.8,35.9,0.556,0.688,1,35.0
2020,Rogaland,Stavanger Katedralskole,dans,Vg1,MD,num,46.4,41.97,0.723,0.918,2,39.6
2020,Rogaland,Stavanger Katedralskole,drama,Vg1,MD,num,40.3,42.58,0.638,0.824,2,42.1
2020,Rogaland,Stavanger Katedralskole,musikk,Vg1,MD,num,49.7,44.79,0.749,0.938,2,45.0
2020,Rogaland,Stavanger Katedralskole,studiespesialisering,Vg1,ST,open,,41.11,0.703,0.9,2,42.4
2020,Rogaland,Stavanger Katedralskole,dans,Vg2,MD,open,,43.24,0.256,0.112,0,
2020,Rogaland,Stavanger Katedralskole,drama,Vg2,MD,open,,43.24,0.256,0.112,0,
2020,Rogaland,Stavanger Katedralskole,musikk,Vg2,MD,open,,43.24,0.256,0.112,0,
2020,Rogaland,Stavanger Katedralskole,realfag,Vg2,ST,num,37.0,34.72,0.754,0.941,2,26.7
2020,Rogaland,Stavanger Katedralskole,"språk, samfunn og økonomi",Vg2,ST,num,43.0,38.33,0.75,0.938,2,43.0
2020,Rogaland,Stavanger Offshore Tekniske skole,teknologi- og industrifag,Vg1,TP,num,39.0,33.96,0.837,0.981,1,36.7
2020,Rogaland,Stavanger Offshore Tekniske skole,brønnteknikk,Vg2,TP,num,38.9,33.0,0.78,0.956,2,34.4
2020,Rogaland,Stavanger Offshore Tekniske skole,kjemiprosess- og laboratoriefag,Vg2,TP,num,36.7,36.13,0.774,0.953,1,37.0
2020,Rogaland,Strand videregående skole,elektro og datateknologi,Vg1,EL,open,,31.35,0.409,0.371,0,
2020,Rogaland,Strand videregående skole,helse- og oppvekstfag,Vg1,HS,open,,26.28,0.479,0.526,1,26.1
2020,Rogaland,Strand videregående skole,idrettsfag,Vg1,ID,num,40.7,34.23,0.248,0.103,0,
2020,Rogaland,Strand videregående skole,naturbruk,Vg1,NA,num,25.9,27.71,0.692,0.889,2,26.9
2020,Rogaland,Strand videregående skole,"salg, service og reiseliv",Vg1,SR,num,21.8,26.55,0.498,0.567,0,
2020,Rogaland,Strand videregående skole,studiespesialisering,Vg1,ST,open,,32.53,0.184,0.047,0,
2020,Rogaland,Strand videregående skole,teknologi- og industrifag,Vg1,TP,open,,23.63,0.731,0.924,1,22.5
2020,Rogaland,Strand videregående skole,akvakultur,Vg2,NA,open,,29.02,0.677,0.873,2,28.8
2020,Rogaland,Strand videregående skole,barne- og ungdomsarbeider,Vg2,HS,open,,25.67,0.225,0.079,0,
2020,Rogaland,Strand videregående skole,elenergi og ekom,Vg2,EL,num,32.2,32.21,0.594,0.755,1,27.8
2020,Rogaland,Strand videregående skole,fiske og fangst,Vg2,NA,num,31.3,28.59,0.484,0.535,1,28.8
2020,Rogaland,Strand videregående skole,helsearbeiderfag,Vg2,HS,open,,32.1,0.436,0.43,1,37.8
2020,Rogaland,Strand videregående skole,idrettsfag,Vg2,ID,open,,30.14,0.175,0.041,0,
2020,Rogaland,Strand videregående skole,industriteknologi,Vg2,TP,num,31.1,28.77,0.475,0.517,1,33.3
2020,Rogaland,Strand videregående skole,realfag,Vg2,ST,num,30.0,29.88,0.419,0.392,1,29.0
2020,Rogaland,Strand videregående skole,"salg, service og sikkerhet",Vg2,SR,open,,25.86,0.259,0.114,0,
2020,Rogaland,Strand videregående skole,"språk, samfunn og økonomi",Vg2,ST,open,,29.5,0.225,0.079,0,
2020,Rogaland,Strand videregående skole,studieforberedende naturbruk,Vg3,NA,open,,26.19,0.308,0.182,0,
2020,Rogaland,Vardafjell videregående skole,medier og kommunikasjon,Vg1,MK,num,23.8,29.09,0.699,0.897,2,20.0
2020,Rogaland,Vardafjell videregående skole,studiespesialisering,Vg1,ST,open,,32.07,0.338,0.231,0,
2020,Rogaland,Vardafjell videregående skole,medier og kommunikasjon,Vg2,MK,open,,31.46,0.396,0.344,1,31.3
2020,Rogaland,Vardafjell videregående skole,realfag,Vg2,ST,open,,28.73,0.725,0.919,2,24.0
2020,Rogaland,Vardafjell videregående skole,"språk, samfunn og økonomi",Vg2,ST,num,23.3,29.26,0.721,0.916,2,28.0
2020,Rogaland,Vardafjell videregående skole,påbygg generell studiekompetanse,Vg3,PB,num,28.8,24.65,0.938,0.998,1,21.7
2020,Rogaland,Vågen videregående skole,dans,Vg1,MD,num,40.3,40.01,0.457,0.476,1,39.6
2020,Rogaland,Vågen videregående skole,drama,Vg1,MD,open,,40.27,0.2,0.058,0,
2020,Rogaland,Vågen videregående skole,"frisør, blomst, int, eksp.design",Vg1,FD,num,30.0,28.11,0.33,0.216,0,
2020,Rogaland,Vågen videregående skole,it og medieproduksjon,Vg1,IM,num,38.0,29.79,0.718,0.913,1,27.8
2020,Rogaland,Vågen videregående skole,"kunst, design og arkitektur",Vg1,KD,num,38.3,32.73,0.632,0.815,2,32.1
2020,Rogaland,Vågen videregående skole,medier og kommunikasjon,Vg1,MK,num,40.0,35.66,0.46,0.483,1,38.2
2020,Rogaland,Vågen videregående skole,musikk,Vg1,MD,num,44.3,41.12,0.629,0.811,2,40.3
2020,Rogaland,Vågen videregående skole,dans,Vg2,MD,open,,40.58,0.145,0.026,0,
2020,Rogaland,Vågen videregående skole,drama,Vg2,MD,open,,40.58,0.145,0.026,0,
2020,Rogaland,Vågen videregående skole,interiør og eksponeringsdesign (interiør og utstillingsdesign),Vg2,FD,open,,28.11,0.252,0.107,0,
2020,Rogaland,Vågen videregående skole,"kunst, design og arkitektur",Vg2,KD,open,,32.9,0.201,0.059,0,
2020,Rogaland,Vågen videregående skole,medieproduksjon,Vg2,IM,open,,32.57,0.322,0.204,0,
2020,Rogaland,Vågen videregående skole,medier og kommunikasjon,Vg2,MK,open,,34.83,0.147,0.026,0,
2020,Rogaland,Vågen videregående skole,musikk,Vg2,MD,open,,40.58,0.145,0.026,0,
2020,Rogaland,Vågen videregående skole,interiør,Vg3,FD,open,,28.11,0.218,0.072,0,
2020,Rogaland,Vågen videregående skole,mediedesign,Vg3,MK,open,,34.31,0.193,0.053,0,
2020,Rogaland,Vågen videregående skole,utstillingsdesign,Vg3,FD,open,,28.11,0.225,0.079,0,
2020,Rogaland,Åkrehamn vidaregåande skole,bygg- og anleggsteknikk,Vg1,BA,open,,28.33,0.304,0.175,0,
2020,Rogaland,Åkrehamn vidaregåande skole,elektro og datateknologi,Vg1,EL,num,31.7,36.07,0.721,0.916,1,37.5
2020,Rogaland,Åkrehamn vidaregåande skole,helse- og oppvekstfag,Vg1,HS,open,,25.04,0.713,0.91,2,22.5
2020,Rogaland,Åkrehamn vidaregåande skole,"salg, service og reiseliv",Vg1,SR,open,,30.2,0.586,0.742,0,
2020,Rogaland,Åkrehamn vidaregåande skole,teknologi- og industrifag,Vg1,TP,num,26.3,29.34,0.783,0.958,1,31.0
2020,Rogaland,Åkrehamn vidaregåande skole,automatisering,Vg2,EL,open,,38.5,0.662,0.855,2,41.1
2020,Rogaland,Åkrehamn vidaregåande skole,barne- og ungdomsarbeider,Vg2,HS,num,35.6,29.33,0.262,0.118,0,
2020,Rogaland,Åkrehamn vidaregåande skole,byggteknikk,Vg2,BA,open,,28.84,0.633,0.816,2,27.5
2020,Rogaland,Åkrehamn vidaregåande skole,elenergi og ekom,Vg2,EL,open,,41.37,0.641,0.828,1,44.4
2020,Rogaland,Åkrehamn vidaregåande skole,helsearbeiderfag,Vg2,HS,num,28.9,31.54,0.286,0.149,0,
2020,Rogaland,Åkrehamn vidaregåande skole,industriteknologi,Vg2,TP,open,,29.07,0.332,0.221,0,
2020,Rogaland,Åkrehamn vidaregåande skole,"klima, energi – og miljøteknikk",Vg2,BA,open,,23.62,0.474,0.513,1,20.0
2020,Rogaland,Åkrehamn vidaregåande skole,"salg, service og sikkerhet",Vg2,SR,num,27.8,29.51,0.293,0.159,0,
2020,Rogaland,Åkrehamn vidaregåande skole,automatiseringsfaget,Vg3,EL,open,,38.7,0.476,0.519,1,40.0
2020,Rogaland,Øksnevad vidaregåande skole,naturbruk,Vg1,NA,num,26.3,30.17,0.742,0.933,2,28.6
2020,Rogaland,Øksnevad vidaregåande skole,naturbruk dyrekunnskap sk 3år,Vg1,NA,num,36.9,34.56,0.684,0.881,1,36.5
2020,Rogaland,Øksnevad vidaregåande skole,anleggsgartner,Vg2,BA,open,,23.58,0.624,0.804,1,20.0
2020,Rogaland,Øksnevad vidaregåande skole,"anleggsteknikk, landslinje",Vg2,BA,num,33.3,33.76,0.667,0.861,2,35.0
2020,Rogaland,Øksnevad vidaregåande skole,arbeidsmaskiner,Vg2,TP,num,32.2,32.08,0.474,0.515,1,33.3
2020,Rogaland,Øksnevad vidaregåande skole,heste- og dyrefag,Vg2,NA,num,20.0,36.6,0.684,0.881,1,40.0
2020,Rogaland,Øksnevad vidaregåande skole,"landbruk/gartnernæring, dyrekunnskap",Vg2,NA,open,,31.84,0.357,0.265,0,
2020,Rogaland,Øksnevad vidaregåande skole,anleggsmaskinmekaniker landslinje,Vg3,TP,num,38.6,29.36,0.383,0.316,0,
2020,Rogaland,Øksnevad vidaregåande skole,landbruk,Vg3,NA,open,,31.84,0.304,0.176,0,
2020,Rogaland,Øksnevad vidaregåande skole,påbygg til generell studiekompetanse,Vg3,PB,num,42.2,33.77,0.868,0.989,2,34.4
2020,Rogaland,Øksnevad vidaregåande skole,studieforberedende naturbruk,Vg3,NA,num,27.5,27.39,0.462,0.486,1,22.5
2020,Rogaland,Ølen vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,open,,27.92,0.571,0.715,2,25.6
2020,Rogaland,Ølen vidaregåande skule,elektro og datateknologi,Vg1,EL,open,,34.01,0.625,0.806,1,35.6
2020,Rogaland,Ølen vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,31.5,26.13,0.454,0.47,1,23.3
2020,Rogaland,Ølen vidaregåande skule,idrettsfag,Vg1,ID,open,,35.72,0.215,0.07,0,
2020,Rogaland,Ølen vidaregåande skule,studiespesialisering,Vg1,ST,open,,34.02,0.151,0.028,0,
2020,Rogaland,Ølen vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,29.3,23.42,0.684,0.881,1,20.0
2020,Rogaland,Ølen vidaregåande skule,arbeidsmaskiner,Vg2,TP,open,,28.57,0.26,0.116,0,
2020,Rogaland,Ølen vidaregåande skule,barne- og ungdomsarbeider,Vg2,HS,open,,27.16,0.192,0.052,0,
2020,Rogaland,Ølen vidaregåande skule,byggteknikk,Vg2,BA,open,,28.55,0.235,0.089,0,
2020,Rogaland,Ølen vidaregåande skule,elenergi og ekom,Vg2,EL,open,,36.96,0.304,0.175,0,
2020,Rogaland,Ølen vidaregåande skule,helsearbeiderfag,Vg2,HS,open,,29.37,0.218,0.073,0,
2020,Rogaland,Ølen vidaregåande skule,idrettsfag,Vg2,ID,open,,31.62,0.142,0.024,0,
2020,Rogaland,Ølen vidaregåande skule,industriteknologi,Vg2,TP,open,,26.9,0.27,0.128,0,
2020,Rogaland,Ølen vidaregåande skule,kjøretøy,Vg2,TP,open,,26.08,0.372,0.294,0,
2020,Rogaland,Ølen vidaregåande skule,realfag,Vg2,ST,open,,32.02,0.195,0.054,0,
2020,Rogaland,Ølen vidaregåande skule,"språk, samfunn og økonomi",Vg2,ST,open,,30.99,0.191,0.052,0,
2020,Rogaland,Ølen vidaregåande skule,påbygg til generell studiekompetanse,Vg3,PB,num,42.5,30.99,0.781,0.957,2,20.0
2020,Rogaland,Ølen vidaregåande skule,påbygg etter yrkeskompetanse,Vg4,PB,num,40.0,30.73,0.4,0.352,0,
2020,Vestland,Amalie Skram videregående skole,informasjonsteknologi og medieproduksjon,Vg1,IM,num,44.7,40.93,0.997,1.0,0,
2020,Vestland,Amalie Skram videregående skole,medier og kommunikasjon,Vg1,MK,num,48.0,42.15,0.993,1.0,0,
2020,Vestland,Amalie Skram videregående skole,"sal, service og reiseliv",Vg1,SR,num,36.7,38.39,0.998,1.0,0,
2020,Vestland,Amalie Skram videregående skole,studiespesialisering,Vg1,ST,num,50.7,47.21,0.992,1.0,3,48.3
2020,Vestland,Arna vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,34.3,33.85,0.996,1.0,0,
2020,Vestland,Arna vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,17.3,34.88,0.998,1.0,0,
2020,Vestland,Arna vidaregåande skule,medier og kommunikasjon,Vg1,MK,num,36.7,39.47,0.993,1.0,0,
2020,Vestland,Arna vidaregåande skule,studiespesialisering,Vg1,ST,num,46.7,41.99,0.992,1.0,3,41.5
2020,Vestland,Askøy videregående skole,bygg- og anleggsteknikk,Vg1,BA,num,33.0,32.75,0.996,1.0,0,
2020,Vestland,Askøy videregående skole,elektrofag,Vg1,EL,num,35.7,38.88,0.998,1.0,0,
2020,Vestland,Askøy videregående skole,helse- og oppvekstfag,Vg1,HS,num,31.4,33.79,0.998,1.0,0,
2020,Vestland,Askøy videregående skole,studiespesialisering,Vg1,ST,num,40.0,39.86,0.992,1.0,3,37.8
2020,Vestland,Askøy videregående skole,teknikk og industriell produksjon,Vg1,TP,num,32.9,32.82,0.998,1.0,0,
2020,Vestland,Austevoll vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,38.7,34.57,0.998,1.0,0,
2020,Vestland,Austevoll vidaregåande skule,naturbruk,Vg1,NA,num,30.0,36.42,0.998,1.0,0,
2020,Vestland,Austevoll vidaregåande skule,studiespesialisering,Vg1,ST,num,44.7,41.39,0.992,1.0,0,
2020,Vestland,Austevoll vidaregåande skule,teknikk og industriell produksjon,Vg1,TP,num,30.0,33.61,0.998,1.0,0,
2020,Vestland,Austrheim vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,31.3,33.54,0.996,1.0,0,
2020,Vestland,Austrheim vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,46.4,34.57,0.998,1.0,0,
2020,Vestland,Austrheim vidaregåande skule,studiespesialisering,Vg1,ST,num,34.7,41.39,0.992,1.0,0,
2020,Vestland,Austrheim vidaregåande skule,teknikk og industriell produksjon,Vg1,TP,num,32.9,33.61,0.998,1.0,0,
2020,Vestland,Bergen katedralskole,studiespesialisering,Vg1,ST,num,47.7,44.95,0.992,1.0,3,45.6
2020,Vestland,Bømlo vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,30.7,34.57,0.998,1.0,0,
2020,Vestland,Bømlo vidaregåande skule,studiespesialisering,Vg1,ST,num,29.3,41.39,0.992,1.0,0,
2020,Vestland,Dale vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,28.3,34.57,0.998,1.0,0,
2020,Vestland,Dale vidaregåande skule,studiespesialisering,Vg1,ST,num,42.0,41.39,0.992,1.0,0,
2020,Vestland,Dale vidaregåande skule,teknikk og industriell produksjon,Vg1,TP,num,27.5,33.61,0.998,1.0,0,
2020,Vestland,Eid vidaregåande skule,elektrofag,Vg1,EL,num,30.7,39.67,0.998,1.0,0,
2020,Vestland,Eid vidaregåande skule,"frisør, blomar, interiør og eksponeringdesign",Vg1,FD,num,22.0,33.49,0.991,1.0,0,
2020,Vestland,Eid vidaregåande skule,"handverk, design og produktutvikling",Vg1,DT,num,31.4,35.68,0.804,0.968,0,
2020,Vestland,Eid vidaregåande skule,studiespesialisering,Vg1,ST,num,31.7,41.39,0.992,1.0,0,
2020,Vestland,Eid vidaregåande skule,teknikk og industriell produksjon,Vg1,TP,num,29.3,33.61,0.998,1.0,0,
2020,Vestland,Firda vidaregåande skule,idrettsfag,Vg1,ID,num,34.0,43.09,0.995,1.0,0,
2020,Vestland,Firda vidaregåande skule,"musikk, dans og drama med dans",Vg1,MD,num,48.0,45.96,0.986,1.0,0,
2020,Vestland,Firda vidaregåande skule,"musikk, dans og drama med drama",Vg1,MD,num,42.0,45.96,0.986,1.0,0,
2020,Vestland,Firda vidaregåande skule,"musikk, dans og drama med musikk",Vg1,MD,num,35.1,45.96,0.986,1.0,0,
2020,Vestland,Firda vidaregåande skule,studiespesialisering,Vg1,ST,num,33.7,41.39,0.992,1.0,0,
2020,Vestland,Fitjar vidaregåande skule,"frisør, blomar, interiør og eksponeringdesign",Vg1,FD,num,22.7,33.49,0.991,1.0,0,
2020,Vestland,Fitjar vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,21.3,34.57,0.998,1.0,0,
2020,Vestland,Fitjar vidaregåande skule,restaurant- og matfag,Vg1,RM,num,25.4,32.09,0.989,1.0,0,
2020,Vestland,Flora vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,20.0,33.54,0.996,1.0,0,
2020,Vestland,Flora vidaregåande skule,elektrofag,Vg1,EL,num,22.1,39.67,0.998,1.0,0,
2020,Vestland,Flora vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,38.0,34.57,0.998,1.0,0,
2020,Vestland,Flora vidaregåande skule,idrettsfag,Vg1,ID,num,21.7,43.09,0.995,1.0,0,
